nombre; precio;imagen;;;;;;;;;;
VASO HELADO BLANCO 8 OZ X50UD;12100;https://www.smpdistribuciones.com/static/store/products/166309954063817_1663099540.jpg;;;;;;;;;;
VASO HELADO COLOR 8 OZ X50UD;12500;https://todopanchia.com/wp-content/uploads/2021/03/IMG_9944-28.jpg;;;;;;;;;;
VASO HELADO COLOR 4OZ X50UD;8500;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSRHauO9zvM3BMbheKye8IvB_NZgY5pcpRCg&s;;;;;;;;;;
VASO MOTITAS 5OZ X50UD;14400;https://httpsexcelenciawp.com/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-13-at-14.08.29.jpeg;;;;;;;;;;
TAPA MOTITAS 5OZ X50UD;14800;https://desechablesbiodegradables.com.co/cdn/shop/files/1187107.jpg?v=1694883211;;;;;;;;;;
BOLSA OBLEA X100UD;8200;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\bolsa oblea.jpeg;;;;;;;;;;
AROMATICA X24 SOBRES ZUIN;3600;https://www.productoshyh.com/423-medium_default/aromatica-de-panela-instantanea-zuin.jpg;;;;;;;;;;
AROMATICA X50 SOBRES ZUIN;5900;https://2235e99525.cbaul-cdnwnd.com/5ea07857e58c6572b0cad814bb7ea1b8/system_preview_detail_200000473-473c4473c5/WhatsApp%20Image%202020-02-15%20at%2010.15.00%20AM%20(3).jpeg;;;;;;;;;;
AZUCAR SOBRE X200UD;5900;https://www.productoshyh.com/782-large_default/azucar-tubipack.jpg;;;;;;;;;;
PANELA X200SOBRES;7900;https://cdn1.totalcommerce.cloud/casalimpia/product-image/es/panela-instantanea-en-sobres-x-100-unidades-1.webp;;;;;;;;;;
VELA  NUMERO MAGICA ;1600;https://www.grafitos.com.co/wp-content/uploads/2025/02/Velas-Numericas-Grafitos-Medianas-600x600.webp;;;;;;;;;;
VELA X6 MITAD METAL Y ESCARCHADA;2500;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\vela mitad escarchada.jpeg;;;;;;;;;;
MINI VELA  X10;1500;https://www.grafitos.com.co/wp-content/uploads/2025/03/Set-De-Mini-Velas-Metalizadas-Grafitos-x10.webp;;;;;;;;;;
VELA FIESTA ESPIRAL PASTEL X6;2500;https://www.grafitos.com.co/wp-content/uploads/2025/03/Velas-En-Espiral-Colores-Pasteles-Grafitos.webp;;;;;;;;;;
VELA LISA METALIZADA X10;2500;https://www.grafitos.com.co/wp-content/uploads/2025/03/Velas-Metalizadas-Delgadas-Grafitos.webp;;;;;;;;;;
VELAS MAGICAS X10;1200;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\velas magicas.jpeg;;;;;;;;;;
NEVERA INSULINA XUD;8000;https://http2.mlstatic.com/D_NQ_NP_896197-MCO74485388709_022024-O.webp;;;;;;;;;;
NEVERA 3 LITROS XUD;9000;https://berpaadmin.com.co/backend/admin/backend/web/archivosDelCliente/items/images/4856-EMPAQUES-Y-DESECHABLES-RECIPIENTES-MULTIUSOS-Y-EMPAQUES-NEVERA-7-LT-485620230810180102.jpg;;;;;;;;;;
NEVERA 5 LITROS XUD;10000;https://http2.mlstatic.com/D_NQ_NP_901116-MCO70698548990_072023-O.webp;;;;;;;;;;
NEVERA 10 LITROS XUD;14000;https://http2.mlstatic.com/D_NQ_NP_901116-MCO70698548990_072023-O.webp;;;;;;;;;;
NEVERA 15 LITROS XUD;17000;https://lh3.googleusercontent.com/K0pceXNjYx9sz6iOdzOIJZ4HzczDnlYwWUE2E-q6HDg6_7Lwuv35kLK1qLEEcFHZEBrRLBLQ8PG2oMz6_dkswiJLaJZIc9xJuev6RPkR-YqP3X8;;;;;;;;;;
NEVERA 20 LITROS XUD;19000;https://http2.mlstatic.com/D_NQ_NP_901116-MCO70698548990_072023-O.webp;;;;;;;;;;
NEVERA 30 LITROS XUD;24000;https://http2.mlstatic.com/D_NQ_NP_901116-MCO70698548990_072023-O.webp;;;;;;;;;;
NEVERA 40 LITROS XUD;28000;https://http2.mlstatic.com/D_NQ_NP_901116-MCO70698548990_072023-O.webp;;;;;;;;;;
tanque de 100litr;53200;https://http2.mlstatic.com/D_NQ_NP_2X_616364-MCO41515264497_042020-T.webp;;;;;;;;;;
LAVALOZA LIQUID LIMPIA YA 500ML;2600;https://limpiaseo.com.co/wp-content/uploads/2020/10/file-2-3.png;;;;;;;;;;
PASTAS HIPOCLORITO X5UD;2500;https://cdnx.jumpseller.com/disproquimica/image/23734993/resize/1200/1200?1667260190;;;;;;;;;;
PAPEL HGIENICO ROLLAZO DUO;2400;https://www.elite.co/assets/uploads/images/18301-rollazo-grande-min.png;;;;;;;;;;
JABON REY XUD;3000;https://dersa.com.co/wp-content/uploads/2023/08/REY_BARRA_MIN-removebg-preview.png;;;;;;;;;;
LIMPION PEQUEÑO;1500;https://cdn.quicksell.co/-MEhbYLslPiE0aD8D6hr/products/-MuWIcNYL9D7XiT3ZFnR.jpg;;;;;;;;;;
LIMPION MEDIANO;1800;https://cdn.quicksell.co/-MEhbYLslPiE0aD8D6hr/products/-MuWIcNYL9D7XiT3ZFnR.jpg;;;;;;;;;;
LIMPION ESTAMPADO MEDIANO;2500;https://http2.mlstatic.com/D_NQ_NP_610441-MCO51924661013_102022-O.webp;;;;;;;;;;
LIMPION ESTAMPADO GRANDE;3600;https://productosscopa.com/wp-content/uploads/2022/08/Limpion-Estampado.png;;;;;;;;;;
LIMPION MICROFIBRA MEDIANO;2700;https://http2.mlstatic.com/D_NQ_NP_963904-MCO47907793978_102021-O.webp;;;;;;;;;;
LIMPION MICROFIBRA GRANDE;4200;https://http2.mlstatic.com/D_NQ_NP_962202-MCO44185044336_112020-O.webp;;;;;;;;;;
COGE OLLA;2000;https://http2.mlstatic.com/D_NQ_NP_945790-MCO47996197827_102021-O.webp;;;;;;;;;;
SOMBRILLA COCTEL X20UD;3800;https://images.rappi.com/products/1689712901115_1689712893792_1689712893763.jpeg;;;;;;;;;;
MEZCLADOR COCTEL X20UD;2200;https://http2.mlstatic.com/D_NQ_NP_754151-MCO44720074111_012021-O.webp;;;;;;;;;;
SEPARADOR QUESO X KILO;14300;https://http2.mlstatic.com/D_NQ_NP_888505-MCO80536402288_112024-O.webp;;;;;;;;;;
PALILLOS DIENTES EL SOL DOBLEPUN X180UD;800;https://fonina.co/2369-home_default/palillos-de-dientes-el-sol-x180und.jpg;;;;;;;;;;
PALILLOS INDIVI EL SOL X500UD;3900;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShQ61bsWuwpU9G6t6pPw4EJEeKz119C50kFQ&s;;;;;;;;;;
PALILLOS EXTRALARG EL SOL 125UD;1500;https://olimpica.vtexassets.com/arquivos/ids/719527/7707015506475.jpg?v=637756143093800000;;;;;;;;;;
PALO PINCHO 20CM SOL;1900;https://cipe.com.co/wp-content/uploads/2021/11/999-0018-000029.jpg;;;;;;;;;;
PALO PINCHO 25CM EL SOL;2100;https://cdn1.totalcommerce.cloud/mercacentro/product-zoom/es/palo-pincho-el-sol--25-cm-100-und-1.webp;;;;;;;;;;
PALO PINCHO 25CM BAMBU GRUESO X100UD;2500;https://berpaadmin.com.co/backend/admin/backend/web/archivosDelCliente/items/images/5106-EMPAQUES-Y-DESECHABLES-PITILLOS-PALOS-DE-MADERA-Y-MEZCLADORE-PALO-PINCHUZO-25-CM-X-100-cj50-510620230930095101.jpg;;;;;;;;;;
PALO PINCHO 30CM X100UD;2400;https://somosempaques.com/images/000076/large/307_0.jpg;;;;;;;;;;
PALO PINCHO 30CM GRUESO X100UD;3400;https://sskaizen.com/co/wp-content/uploads/2025/03/Palo-P-Pincho-Bambu-30Cm-Grueso-X-100-403000011.jpg;;;;;;;;;;
CUCHARA GRANDE MADERA  X20UD;2300;https://mercaldas.vtexassets.com/arquivos/ids/1343643/Cuchara-EL-SOL-madera-grande-x20-unds_133784.jpg.jpg?v=638766294120870000;;;;;;;;;;
TENEDOR GRANDE MADERA  X20UD;2000;https://mercaldas.vtexassets.com/arquivos/ids/1343644/Tenedor-EL-SOL-madera-grande-x20-unds_133785.jpg.jpg?v=638766295016070000;;;;;;;;;;
CUCHILLO GRANDE MADERA  X20UD;2000;https://mercaldas.vtexassets.com/arquivos/ids/1343645/Cuchillo-EL-SOL-madera-grande-x20-unds_133786.jpg.jpg?v=638766295747600000;;;;;;;;;;
MINI CUCHARA MADERA X50UD;3200;https://http2.mlstatic.com/D_NQ_NP_631748-MCO77676615243_072024-O.webp;;;;;;;;;;
PALO BANDERIN X100UD;4900;https://http2.mlstatic.com/D_Q_NP_2X_903643-MLA82605487332_032025-T.webp;;;;;;;;;;
PALO MEZCLADOR MEDIANO X 500UD;4100;https://mercaldas.vtexassets.com/arquivos/ids/1343642/Mezclador-EL-SOL-bamboo-red-11-cm-x500-unds_133782.jpg.jpg?v=638766288893270000;;;;;;;;;;
PALO HELADO 100UD;1700;https://www.bolsasyempaquescolombia.com/cdn/shop/files/1694546187220_c0057072-d327-402c-bd31-c4d8a30aaccb.jpg?v=1709129335;;;;;;;;;;
PALO PALETA 100UD;2000;https://http2.mlstatic.com/D_NQ_NP_920046-MCO51493545875_092022-O.webp;;;;;;;;;;
FOSFOROS X20UD;3700;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVRK-4N02d9L3QJ7MIVSgJMIg1cZXq551lnQ&s;;;;;;;;;;
SERVILLETA NUBE X300UD;49500;https://i0.wp.com/sumimega.com/wp-content/uploads/2024/09/Nube-Photoroom.png;;;;;;;;;;
SERVILLETA NUBE 1a1 x150ud;2200;https://mercadomadrid.com.co/11850-superlarge_default_2x/servilleta-nube-blanca-pqx100hj.jpg;;;;;;;;;;
TOALLA COCINA NUBE X150H;4800;https://mercaldas.vtexassets.com/arquivos/ids/1333334-800-auto?v=638593298954100000&width=800&height=auto&aspect=true;;;;;;;;;;
TOALLA NUBE PACA X12;2000;https://mercaldas.vtexassets.com/arquivos/ids/1333334-800-auto?v=638593298954100000&width=800&height=auto&aspect=true;;;;;;;;;;
